Date,market,size,value,rates,credit,dollar
2018-03-15,-0.0040222505027530915,-0.002671489027137885,0.00635396055534624,0.0018165021734575027,-0.006426010200597571,-0.0044795286150214695
2018-03-16,-0.0014274704653342333,0.0018075604484400515,0.022174475103165774,0.011282586444293356,0.00033449223278432527,0.0003553172504077812
2018-03-19,-0.0002910278261392716,-0.012431630679549737,-0.00983394663127995,-0.00011088981744086608,-0.015504759958664018,-0.003657730765624031
2018-03-20,0.0002813706576307637,-0.006129515292396624,0.02540769755013461,-0.014762823118985514,0.011889503704995776,0.006496477817906477
2018-03-21,0.0027263961192421603,-0.0009066968006723561,-0.019525757021902488,0.001185884175802114,-0.011330236652176987,-0.00020733766297927316
2018-03-22,-0.0008924996062497446,0.008682558512626263,-0.003555078804819461,0.006799432161238575,0.009450835323861817,0.005657070064786342
2018-03-23,-0.002851851282170009,-0.0073019550419628435,-0.008839819430313907,0.00747850637925093,0.0011615289893448953,0.002622738436826343
2018-03-26,0.0026832982128569887,0.0028751478938119817,-0.013675824316347205,-0.004610194743614692,-0.005437460934809001,0.00019478543012712058
2018-03-27,-0.0002582936330157689,-0.003783513000384515,-0.02382324716333907,-0.0010365054025288345,0.0022976196280553012,-0.009287969525282004
2018-03-28,-0.013611864454804265,0.009368735820032108,0.027197122212553076,0.007263634891098157,-0.002582728988986645,-0.00392010285483638
2018-03-29,-0.013233092708838752,0.0020371416054831594,-0.0077533796313015504,0.001441707330210748,-0.005780486681280587,0.002437537873135282
2018-03-30,-0.00810930600987803,-0.016454676061632312,0.02550199321667389,0.0036545357945969655,-0.012454401847268001,-0.004103600356981183
2018-04-02,-0.007716369208449697,0.005903374345031742,-0.0002962619134838987,0.003925639632749946,-0.0074169368742698725,0.00024526474471630276
2018-04-03,-0.0026884596696354836,0.01067666711739682,0.012903281298215675,0.008455674474028618,0.006178934990929665,0.004807326712128258
2018-04-04,-0.0071134754735549715,0.016186643953626702,0.00047065415813867494,0.005596246208402256,0.0021826640840642785,0.006707859503308152
2018-04-05,-0.022325506280600777,0.022915450567692376,0.01105581753569364,-0.015484371921691607,0.010557890080437036,0.0010245741886972311
2018-04-06,-0.015795127729015396,0.03814332156009891,0.024704654913972487,-0.0005771622220209986,0.002457374411579366,0.007762068817956916
2018-04-09,0.0032139537461498557,-0.0032007123251764787,0.050213108464939,0.0025795337721505377,-0.013519008617703726,-0.0043865232176779154
2018-04-10,0.025481683305409997,-0.02143308915734743,-0.01294006265828232,0.0006907752885520296,-0.0024769810033535605,0.0025721105302517746
2018-04-11,-0.007072964140358905,0.01731742826168881,0.0030303508509021467,0.0025481103429585246,-0.004556882689232763,-0.003299168092855417
2018-04-12,0.0022886101207511725,0.0072256210547311985,0.004530049955878907,-0.0010943908426857747,-0.012457995839932666,0.0045162004587013796
2018-04-13,0.0006410957027927564,-0.01397324044869574,0.007796666558091752,0.005874715152657451,-0.006404342431534911,0.0003033771710270969
2018-04-16,0.0003992385694393009,-0.006876197551886204,-0.00721130881240678,0.004254544717322781,-0.0022400426951053264,0.0008369505660127717
2018-04-17,0.0011554321570529606,-0.0008980992498677813,-0.012930858423632861,-0.01087416592934583,0.00550693351454757,0.002340424251784512
2018-04-18,-0.0015342104849279867,-0.005941049606985605,0.010168498584451607,-0.0035204830308191814,-0.00031046002938372834,-0.0016612764362433383
2018-04-19,-0.002329935774265267,0.007541595394138628,0.02630260225374107,0.0022527773601536895,0.0009688035654089825,-0.002741245796891996
2018-04-20,-0.008749604263040193,0.01284204160537403,-0.0037121588089656346,-0.00011297960444018538,-0.008730122819172601,0.007469832115264865
2018-04-23,0.00665193984126848,0.007926334339668134,0.0015455043623935532,0.0038945674355452342,-0.005568653244807011,0.006971384872029267
2018-04-24,-0.006544068129963888,0.008929921348759078,0.00011590903402555015,0.009954510323269126,0.0009783715075378325,0.004432219195324337
2018-04-25,0.025120646358643497,-0.0317496314059406,-0.034996663561776276,0.0011033330663432267,0.013839958301300718,-0.0024692212802899065
2018-04-26,-0.00022808002553000422,0.0013181468074208052,0.01705996872129309,-0.006186043461817829,-0.0053148672081157755,-0.0012139295188914956
2018-04-27,-0.007006633454664263,0.023122729550008953,-0.02514195985839896,0.005022963158964716,0.010851279288149478,0.004336560223360349
2018-04-30,-0.004545820694158811,0.0021760983969281735,0.0009047820558614021,-0.0068476608606807396,0.0052708156180087075,0.009540528788420079
2018-05-01,-0.004412780618722497,0.015505665634628102,0.003508885152035253,-0.006328132436317167,0.01506674546896438,0.0036452432060876984
2018-05-02,0.018225566295449653,-0.03287996306010174,-0.02809517120743449,0.0026959625073064777,-0.0026672517141607234,-0.005719697931278024
2018-05-03,0.009239557479486713,-0.024370485729658137,-0.022375943819357855,0.013548874744964546,-0.011468169161729345,-0.0043424075103393675
2018-05-04,0.0023238000555060954,0.006075233787417398,-0.01702514123766289,-0.0003365089582099829,0.016348907437146846,0.0015030378848056034
2018-05-07,0.015108552826082788,-0.022931118060809393,-0.01243009329307423,0.010459737261366486,0.016767868658881552,-0.0067660350131373125
2018-05-08,0.021623732745841263,-0.040149846019564325,0.01052654713555114,-0.003545640585581171,0.002348040130186519,-0.0088931801956939
2018-05-09,0.005964620511289856,-0.012982488450444222,-0.012537875791264953,0.00641664341434761,0.0033236754827933573,-0.0013744193012931154
2018-05-10,-0.0046662507806969015,0.01431634528493252,0.0076937107068528274,-0.0024497121794915147,-0.0022664825081759403,0.007333836904988055
2018-05-11,0.012126491997804995,0.005717297762957423,0.01927943250106865,-0.00157232081198093,0.0031130852473984336,-0.00630935790786807
2018-05-14,-0.0024086310273027513,0.0018297821445009094,0.008928532149482998,0.007086379188848743,-0.00521814350545099,-0.003328035667148305
2018-05-15,0.010618655442093304,-0.0006041594485882464,0.0030163669834011725,0.00634977481381248,0.003192032040846866,-0.003714753143502249
2018-05-16,-0.008760310226463043,0.023379799166969126,-0.005810238597309731,7.671498216151526e-05,-0.013757684979405112,0.007014385629145823
2018-05-17,-0.012992845000342349,0.03319468608663709,0.02388189928394208,-0.001505708153099694,-0.0019923379507545223,0.008969560649709952
2018-05-18,0.021062448376565075,-0.0333831135757726,-0.035714889690700434,0.006975765772398279,0.014626946101504838,-0.009703986741114425
2018-05-21,-0.0054662822521971246,0.004512432112036937,0.004593241648685926,-0.006731808579533688,-0.00623998966475503,0.00034253085281442944
2018-05-22,-0.016799136129784648,0.010368186355203295,-0.01536966661270699,-0.006530786625880629,0.011503484297239616,0.0007349051135299643
2018-05-23,-0.002881840773657332,0.011047725529440635,-0.018636224605106395,0.008033335080322333,-0.016213696985730802,0.0006232844285576083
2018-05-24,0.0183382153966792,-0.029224855419165245,-0.009281157209997625,-0.004890773658847758,0.02307316671044162,-0.006179297570289871
2018-05-25,-0.013911383576194718,0.02905146671097985,0.0063085566732603016,-0.01335070205139704,-0.003786334108133716,0.011356287542895001
2018-05-28,0.01137852875748646,-0.004880835208500587,-0.007829409744065489,0.005289753523932179,0.0037866904652454347,0.0030001239063744503
2018-05-29,0.018487883040376678,-0.017498234834019043,0.02655362744244056,-0.005056549115531639,0.004381608399348158,-0.0006959227832375284
2018-05-30,0.012397370146868453,-0.033543556790333114,0.0013144570757261543,0.004556827240525997,0.0028918316775194378,-0.00407390004459831
2018-05-31,0.010787147690206587,-0.008649859171214884,0.006420419940605425,-0.002855104283400775,-0.006251223183061526,0.0018015110483161542
2018-06-01,0.0038585543117562126,-0.004497406618367232,-0.013468236306324266,0.0018639663571116208,-0.005596041237660408,-0.0039653270704529025
2018-06-04,0.01514865879869055,-0.01342740098036637,-0.003006149954305924,0.007330754654560932,0.011401714323516478,-0.002455338293249781
2018-06-05,0.003160944759662351,-0.027983679377473585,-0.02384442317051073,-0.001410251919719009,0.013319665434896683,-0.00840788929798707
2018-06-06,0.006637437933491121,-0.007486974275994609,-0.008648568020145034,-0.0009249009771428833,-0.00172813097538832,-0.005692396998792595
2018-06-07,0.014993234732871036,-0.030809651774599142,0.026858819908141755,-0.009397526959599415,7.069571294299973e-05,-0.0005014739544579282
2018-06-08,0.0003686299576004813,0.011135119150731683,-0.00720277432150293,0.015408996565880156,-0.028895369083344117,-0.0038718095155749776
2018-06-11,0.002174317203421834,-0.0016097407375224306,-0.01076869231474978,-0.0035832650515326275,-0.016997556520195585,0.0007891965692682435
2018-06-12,-0.013048469618635058,0.02187777759565073,-0.004395231214728718,-0.006373197335244014,-0.0018111562018217433,0.00770737445655471
2018-06-13,-0.007445453998756677,1.0536337494901175e-05,-0.014047232206800592,-0.00032982229631751633,0.010476033845872198,-4.128653422168965e-05
2018-06-14,0.0075592547899128205,-0.013295411728579374,-0.010507051803592635,0.0006450868533009724,0.00045947130214281894,-9.312896353881181e-05
2018-06-15,0.010123187890702422,0.004807860131538229,-9.872895534696188e-05,0.0063698184846082695,-0.00832874548984594,0.003595581886438375
2018-06-18,0.013685682965959197,-0.004849280728121628,-0.00895948843597491,0.0038122305160184205,-0.0030028768473361295,0.00529323129251145
2018-06-19,0.01053763202286989,-0.035008901365822694,0.002368608800734783,-0.00024969106799782755,0.0119974057042215,-0.006967733542231298
2018-06-20,0.009503128652417085,-0.013851233541728583,-0.0335901771175876,0.005572872054365667,-0.006877277030172207,-0.0009882889515634037
2018-06-21,-0.021106806230567494,0.038815239952918246,0.0074418688456130404,0.0014319786755149038,-0.014283020073777904,0.007763474951295756
2018-06-22,0.014362151745497717,-0.038018449524470845,-0.023201934871440174,0.005938369446895596,-0.019630580284943595,-0.011589112509626196
2018-06-25,-0.003839488138397337,0.0232699123544086,0.0046692463983026514,-0.013440457764655694,0.013073227998091522,0.011016762525645062
2018-06-26,-0.004860278977280519,0.0069142744829140314,0.021094173201353143,0.0016621852315250457,-0.01010444149504859,0.0003096218173709949
2018-06-27,-0.004117824442182961,0.002030059565719948,0.002526944607763583,0.0030351195188772326,0.00533720585710021,7.88411054252928e-05
2018-06-28,-0.010703521296389757,0.0015211803697402979,0.006714592542565061,0.004768330080154805,0.0021049142848919393,-0.0022830398790594985
2018-06-29,0.015735862615757608,-0.009791727763246865,-0.021240924298821413,0.012875391428069951,0.0014281364743450723,-0.006948351656248875
2018-07-02,0.014474650255864495,-0.0115367324760064,-0.014048137931231518,0.005503547058051752,0.013728231681175207,0.00018053356161597766
2018-07-03,-0.006179545775204878,0.02231677110792661,0.006941210008027582,-0.005524839570378034,0.008704317827973214,0.0008856835693109328
2018-07-04,-0.0013163209728345397,0.01968728764270461,0.000499152319310539,0.001180829787349822,-0.012503714230667703,0.002634564478887114
2018-07-05,-0.011963576412045169,0.011694852038845049,-0.00837685610112007,-0.006340705986376469,0.006478449930162236,0.0021911678771723894
2018-07-06,-0.00764696246916215,-0.003747018682752578,0.03410108207100094,-0.006815232657460032,-0.0061090200238836274,0.0021943647309958475
2018-07-09,-0.015082207269327378,0.026963705985832316,-0.02363085688469993,-0.007056670810525737,-0.0034222337023285237,0.007531796370777849
2018-07-10,0.006571723251773162,0.00547058860954044,0.0019530234003237376,-0.011042301424683742,-0.006874378178799311,-0.004448345890076999
2018-07-11,0.03097229123739475,-0.06037756633487336,-0.004772626044906799,0.009558874873608588,-7.969736147286997e-05,-0.004785653942599365
2018-07-12,0.005770077551026542,-0.0009022839404336271,-0.02380183126786995,0.0012512297952485178,-0.007428817182608781,-0.0004360977066173534
2018-07-13,0.03608801988181717,-0.04139355460712681,-0.03829474097076703,-0.0014599488447360463,0.011887512332730131,-0.010942841222566686
2018-07-16,-0.03220346120069758,0.05543039925265254,0.03884150047835111,-0.0031262485027725713,-0.012384444540554321,0.010426732582107464
2018-07-17,0.00638923870904513,-0.014940015272363905,0.010072226431688522,-0.0027875870752546604,-0.0017320345629787766,0.003970981945350253
2018-07-18,0.019012619200076807,-0.04322194673106468,-0.03405976868797808,0.007113705027217879,0.016787906826085372,-0.006217385992955044
2018-07-19,0.01240928721590324,-0.020129553636857873,-0.00564959072999348,-0.010862878740317022,0.006821795593693028,-0.0024989198624397638
2018-07-20,-0.01699385884691091,0.023089217781254126,0.015905535517498563,-0.003661040655488806,0.006642855033092938,0.010039096621430583
2018-07-23,-0.006710365102778243,-9.795449708753165e-05,0.019362411879563952,-6.307360666321524e-05,-0.010545770687150569,-0.0011655503217705176
2018-07-24,0.0025729889602161132,-0.014088755458392352,-0.016599041716052598,-0.010812103113422981,0.002173181668843926,-0.001929276250702279
2018-07-25,0.00696299603975167,-0.0036575222758710325,-0.00411915767419088,-0.000822711105238156,-0.019653089392558595,-0.0001770001104162204
2018-07-26,-0.012938756353117111,0.006570755697346879,0.007726036831963729,-0.014359027031336893,0.013248741369848122,0.0003355419432486919
2018-07-27,-0.010926880776085971,0.028993265501719552,0.004810531275961888,-0.001369109227410138,-0.009093485777605383,-5.5487989814261674e-05
2018-07-30,-0.006804205836075261,0.012156076933421354,0.0027739379385438804,-0.0050951956845101485,0.006036661834240286,0.006544980672851673
2018-07-31,-0.0038768579273839106,-0.025275265248436055,-0.007041557691911694,-0.005533463888142382,0.019451193273189733,-0.0017356763712565496
2018-08-01,-0.0010741225217870724,-0.0068659295398448075,-0.00083058421452221,-0.008272270819287983,-0.0001854335541736406,0.0015148694846983952
2018-08-02,-0.024859199173131837,0.026606995262832767,-0.009787020515420151,-0.0006590728719394265,0.004446681415591474,0.004328712616902145
2018-08-03,-0.019271124892778838,0.030174780506680616,0.0076200703250617514,-0.011725027248880037,0.026557032579920894,0.007736114473464284
2018-08-06,-0.013761249563858893,0.0045472292100284615,-0.023008035867175234,0.0009454345708435627,-0.023930782839744785,0.002131211633888279
2018-08-07,0.0017482600226004423,-0.004280905653340793,0.02116599020238505,0.0026632730387101348,-0.005373028457949803,-0.002094673082495735
2018-08-08,-0.00873089666608229,-0.011860684430949878,0.0013780248701098668,-0.0018368739938379194,-0.020216963392751645,0.0022824868408695127
2018-08-09,-0.011742831058275121,0.004125765342869236,0.005715600631266425,-0.007685096257577615,-0.005954034488062203,0.0031093203652705083
2018-08-10,0.024399786267653906,-0.030444466982294187,-0.019716377711883025,-0.0002623378546313706,-0.011184796823140076,0.0015835055607034787
2018-08-13,-0.0089455366405122,0.005091520665699963,-0.021887476938215383,0.003838257089686109,0.006966856331414834,0.0036858389281921077
2018-08-14,-0.008782673023282637,0.01574414044420359,-0.04417190944040096,0.003999264912420218,-0.00859685033662094,0.005914411289677746
2018-08-15,0.0021499392199341287,-0.01657412801233843,0.005086182994921801,-0.0011866621072137923,-0.0018615462008470863,-5.6873449401522075e-05
2018-08-16,0.0038734867871282265,-4.030152236866652e-05,0.016812311213552936,0.0031092828623551106,-0.008751848903117872,0.0008476838841841878
2018-08-17,-0.005280976889163513,0.012667320297666576,-0.009269617446648212,-0.003589531822100704,0.019049997605210846,0.0005823811707303093
2018-08-20,0.006680953908734919,-0.0012888787077038394,0.005725480002789326,0.006754751812303844,0.012339004124697808,0.0026848692831010286
2018-08-21,-0.006450786766143921,0.01936193298583315,0.015170611941662398,0.0037476124834947924,-0.017405298119405645,-0.00047483819807665506
2018-08-22,0.003939200168473333,-0.018690216752997257,-0.019016883567975616,-0.002827621669814473,-0.009671548052247632,-0.0034449141381269616
2018-08-23,-0.010366383174329677,0.021114976935567895,0.009539249358993852,-0.00759563779448261,0.005643080319941064,0.008664598670334351
2018-08-24,-0.00027490575206478196,0.012600127379718837,-0.02790649895021263,-0.01271533268769757,0.00656273533602533,0.004455977147539067
2018-08-27,-0.007668773622548028,0.009405639743891565,0.0013406059063797594,0.00434469338110636,-0.0013910012708938614,-0.0055224431624672846
2018-08-28,0.01603180642357803,-0.02846181857569334,0.011387876002010456,-0.0035057712127759206,0.006922090515374116,-0.0009127669228792393
2018-08-29,0.015644188814775906,-0.01868123487375133,-0.000679838968959989,0.002456632555679128,0.002286767078196617,-0.001692087218501776
2018-08-30,-0.00643281467976303,-0.0009619417354282105,0.003819485341377519,-0.0004893326307968733,0.011168757491985117,0.003991955204701045
2018-08-31,0.0032381066144407987,0.013246591867259534,-0.017987958295257057,-0.004764551203728458,-0.0059945987830957136,0.00025274772644812133
2018-09-03,-0.00686081428195203,0.014297389283309675,-0.01375890636213542,-0.0023914996362493085,0.00796819297447571,0.004206262008414987
2018-09-04,0.009745262275990993,-0.0229623135595449,-0.03366642466175522,-0.004648217631028539,0.0010661352316868047,-0.0059172386396035
2018-09-05,0.004044755053208757,-0.00974290074525219,0.0014436076344499487,0.012861376698907993,-0.006943691405160318,-0.002495961293525448
2018-09-06,-0.016832888718477892,0.028579684254689347,-0.013600436726756534,-0.001382288370729229,-0.005591343472118149,0.004037932182484431
2018-09-07,0.004443156040177872,0.011601709111060225,-0.013740843581757894,-0.0093870783885738,-0.00473019400901639,0.0016424902133133643
2018-09-10,-0.0007317060447486742,-0.00026847354883047095,0.007235345639853627,0.002790533373819342,-0.013901037079870733,-0.002805767061426236
2018-09-11,-0.006115736031994006,-0.0036178947431123156,-0.014179053925196389,0.009156673673094685,-0.018488805863295085,0.0034522930859970788
2018-09-12,0.012181836621738003,-0.02411868359260476,0.008118390447572177,0.002634358220403579,0.005958563394359672,-0.006007267769666552
2018-09-13,0.022583760787988995,-0.03901133713438136,-0.039186886385776325,0.0032579847943341586,-0.017969795718140072,0.0020204181266176373
2018-09-14,-0.009491699476755065,0.023371357199940546,0.0028075964770371623,-0.00653206229365511,0.006614084946966293,0.008043841844596882
2018-09-17,-0.004562348756002021,0.011998217156671159,0.00651019834728463,0.0009524080302180957,-0.004344701257230207,0.0038091372586947555
2018-09-18,-0.009631255448937217,-0.002741820075756343,-0.00863445779463458,-0.0019754736599471856,-0.0010156341916906066,-0.002111083012527642
2018-09-19,-0.020971234078464667,0.030721123124399743,0.005973923780618004,-0.004558668382218893,0.020653422672854138,0.0018642632234191746
2018-09-20,0.00964010638970062,-0.02148559632852618,-0.02899542208326529,-0.01682822036646019,-0.002163766952747009,-0.004045099456951225
2018-09-21,-0.005816187990901906,0.00040164271111020264,-0.0015634291773369956,-0.004418039953278724,-0.0027684466450019537,-0.003947867459452077
2018-09-24,0.029612650299498215,-0.0492762729189192,0.010385520332036945,-0.005429383925105965,0.0021738692732193882,-0.003056253758272881
2018-09-25,-0.0026841821707565385,0.007289765794046475,0.001098820458264752,-0.001481362060378159,0.007078625171704899,-0.0003099940774361751
2018-09-26,-0.0026337051581908945,-0.0038515706330872045,-0.025007047860743384,0.003120748614066555,0.00822763914229858,0.0011400854109977754
2018-09-27,0.018030843910190674,-0.030400143841251785,-0.0020590883227394417,0.003989253989000148,0.02357120548097411,-0.00879791416509003
2018-09-28,-0.013017095033161901,0.030541268773028443,0.015635727435418186,-0.013748222454897959,0.0014285972453356383,0.0008338834339364222
2018-10-01,-0.004104344130360271,0.02436194868749437,0.025317253619083907,-0.010094366795903057,0.003329532487339802,0.002988515256237278
2018-10-02,-0.0009067168600050688,0.010370437343989635,0.011694802909117135,-0.004209325421968481,0.002090293329272937,-0.004777649378237467
2018-10-03,-0.020917933255716736,0.028077816163985282,0.025298048750301998,-0.012156278968749821,0.0009948370717303406,0.0066470255760206435
2018-10-04,-0.019550280868743292,0.052428760357793744,-0.016987196415626495,-0.006245209618056333,-0.018338567707208316,0.011513306620148751
2018-10-05,0.002949531584558585,-0.02171501476606693,-0.003718570096160394,-0.005797743798740707,-0.001925468703268018,-0.008484982495534112
2018-10-08,-0.014767448516938675,0.026628618166044952,0.0075848663893970025,-0.0073447517426549905,-0.013704556080600352,0.00358776362075485
2018-10-09,0.026237017462108374,-0.03811460606369361,-0.0007711061028881578,0.008925524555868999,0.00399061278638283,-0.016503668333961656
2018-10-10,-0.00720206725683156,0.013856737196724998,0.019123877091082653,-0.004539171414478149,0.01593452731569872,0.00304232738387823
2018-10-11,-0.003440254919412177,0.0176158828916482,-0.0001794355208243996,0.0009948639205933705,0.004223686645115446,0.003744990756899164
2018-10-12,-0.01664811775849974,0.03106420796046167,0.011614332381105812,-0.01945554217927563,0.0249962674762451,0.008378916251728158
2018-10-15,-0.005512920333442907,0.022472016444707338,0.01866470828246116,-0.0068217584895798765,0.005444867502278775,0.004971365148544713
2018-10-16,0.015038249072804233,-0.01744146994310663,0.009391631119253705,0.0026949862359387103,0.010106468686603259,0.003697504754361139
2018-10-17,-5.848044979721496e-05,0.0063483890774376295,-0.0017710516091872489,-0.0038411221318178264,-0.00925824005052784,0.00542073355723986
2018-10-18,0.012281139316111913,-0.0027864871802647847,-0.007467555606638974,0.0018716151152567135,-0.0066860076169494905,-0.007002920221975149
2018-10-19,0.009397858273875887,-0.009097267496868176,0.015760780673014483,0.0018253719089168338,-0.01229948899756367,-0.00695349226171927
2018-10-22,0.013717882855712429,-0.018134423825051003,0.016754477233063593,0.008255555770045237,-0.0008096800079960052,-0.008750768178252074
2018-10-23,-0.003566763037393404,0.009641810685508824,-0.014034833043473346,-0.0005256934455598674,0.01695812589069337,-0.002391308969036298
